customer_id,customer_name,email,region,signup_date,order_id,order_date,order_amount,status
13,Customer_13,user_13@example.com,East,2023-01-13,6511.0,2024-03-03,92.89,Cancelled
13,Customer_13,user_13@example.com,East,2023-01-13,7861.0,2024-04-29,78.48,Pending
13,Customer_13,user_13@example.com,East,2023-01-13,8265.0,2024-05-16,228.46,Cancelled
13,Customer_13,user_13@example.com,East,2023-01-13,9323.0,2024-06-29,419.67,Pending
13,Customer_13,user_13@example.com,East,2023-01-13,9893.0,2024-07-22,51.08,Shipped
14,Customer_14,user_14@example.com,East,2023-01-14,6387.0,2024-02-27,498.1,Shipped
14,Customer_14,user_14@example.com,East,2023-01-14,7348.0,2024-04-07,169.3,Cancelled
14,Customer_14,user_14@example.com,East,2023-01-14,7944.0,2024-05-02,30.55,Shipped
14,Customer_14,user_14@example.com,East,2023-01-14,9162.0,2024-06-22,252.31,Completed
15,Customer_15,user_15@example.com,West,2023-01-15,5650.0,2024-01-28,377.96,Completed
15,Customer_15,user_15@example.com,West,2023-01-15,6018.0,2024-02-12,369.96,Shipped
15,Customer_15,user_15@example.com,West,2023-01-15,7049.0,2024-03-26,487.72,Cancelled
15,Customer_15,user_15@example.com,West,2023-01-15,8160.0,2024-05-11,296.0,Pending
16,Customer_16,user_16@example.com,North,2023-01-16,5747.0,2024-02-01,33.95,Cancelled
16,Customer_16,user_16@example.com,North,2023-01-16,6154.0,2024-02-18,178.18,Pending
16,Customer_16,user_16@example.com,North,2023-01-16,9771.0,2024-07-17,420.45,Cancelled
16,Customer_16,user_16@example.com,North,2023-01-16,9818.0,2024-07-19,72.42,Cancelled
17,Customer_17,user_17@example.com,West,2023-01-17,5137.0,2024-01-06,202.78,Pending
17,Customer_17,user_17@example.com,West,2023-01-17,5633.0,2024-01-27,260.58,Shipped
17,Customer_17,user_17@example.com,West,2023-01-17,7063.0,2024-03-26,219.13,Completed
17,Customer_17,user_17@example.com,West,2023-01-17,7429.0,2024-04-11,23.65,Pending
17,Customer_17,user_17@example.com,West,2023-01-17,7885.0,2024-04-30,393.09,Cancelled
17,Customer_17,user_17@example.com,West,2023-01-17,8041.0,2024-05-06,296.21,Cancelled
17,Customer_17,user_17@example.com,West,2023-01-17,8606.0,2024-05-30,116.05,Shipped
17,Customer_17,user_17@example.com,West,2023-01-17,9416.0,2024-07-02,322.36,Cancelled
17,Customer_17,user_17@example.com,West,2023-01-17,9759.0,2024-07-17,149.37,Pending
17,Customer_17,user_17@example.com,West,2023-01-17,9793.0,2024-07-18,276.17,Shipped
18,Customer_18,user_18@example.com,West,2023-01-18,7384.0,2024-04-09,362.73,Cancelled
19,Customer_19,user_19@example.com,West,2023-01-19,5441.0,2024-01-19,210.16,Completed
19,Customer_19,user_19@example.com,West,2023-01-19,5866.0,2024-02-06,180.66,Cancelled
19,Customer_19,user_19@example.com,West,2023-01-19,6077.0,2024-02-14,453.62,Pending
19,Customer_19,user_19@example.com,West,2023-01-19,6206.0,2024-02-20,175.64,Shipped
19,Customer_19,user_19@example.com,West,2023-01-19,7697.0,2024-04-22,359.3,Completed
19,Customer_19,user_19@example.com,West,2023-01-19,8360.0,2024-05-19,309.51,Shipped
19,Customer_19,user_19@example.com,West,2023-01-19,8712.0,2024-06-03,104.11,Cancelled
19,Customer_19,user_19@example.com,West,2023-01-19,9046.0,2024-06-17,138.15,Completed
20,Customer_20,user_20@example.com,East,2023-01-20,5275.0,2024-01-12,292.24,Completed
20,Customer_20,user_20@example.com,East,2023-01-20,5448.0,2024-01-19,486.72,Completed
20,Customer_20,user_20@example.com,East,2023-01-20,6490.0,2024-03-03,243.18,Completed
20,Customer_20,user_20@example.com,East,2023-01-20,6840.0,2024-03-17,341.92,Shipped
20,Customer_20,user_20@example.com,East,2023-01-20,8054.0,2024-05-07,24.93,Shipped
20,Customer_20,user_20@example.com,East,2023-01-20,8541.0,2024-05-27,100.73,Completed
20,Customer_20,user_20@example.com,East,2023-01-20,9894.0,2024-07-22,411.04,Shipped
21,Customer_21,user_21@example.com,South,2023-01-21,5487.0,2024-01-21,51.86,Cancelled
21,Customer_21,user_21@example.com,South,2023-01-21,5763.0,2024-02-01,34.86,Shipped
21,Customer_21,user_21@example.com,South,2023-01-21,6187.0,2024-02-19,390.29,Shipped
21,Customer_21,user_21@example.com,South,2023-01-21,6335.0,2024-02-25,68.8,Completed
21,Customer_21,user_21@example.com,South,2023-01-21,7585.0,2024-04-17,227.41,Pending
21,Customer_21,user_21@example.com,South,2023-01-21,8167.0,2024-05-11,480.3,Cancelled
22,Customer_22,user_22@example.com,North,2023-01-22,6013.0,2024-02-12,377.14,Completed
22,Customer_22,user_22@example.com,North,2023-01-22,7037.0,2024-03-25,272.77,Completed
22,Customer_22,user_22@example.com,North,2023-01-22,7263.0,2024-04-04,274.53,Completed
22,Customer_22,user_22@example.com,North,2023-01-22,7403.0,2024-04-10,343.57,Completed
22,Customer_22,user_22@example.com,North,2023-01-22,8004.0,2024-05-05,360.41,Completed
22,Customer_22,user_22@example.com,North,2023-01-22,8214.0,2024-05-13,183.79,Completed
22,Customer_22,user_22@example.com,North,2023-01-22,8526.0,2024-05-26,475.25,Shipped
22,Customer_22,user_22@example.com,North,2023-01-22,8535.0,2024-05-27,208.71,Completed
22,Customer_22,user_22@example.com,North,2023-01-22,8598.0,2024-05-29,471.94,Shipped
23,Customer_23,user_23@example.com,South,2023-01-23,5181.0,2024-01-08,80.71,Shipped
23,Customer_23,user_23@example.com,South,2023-01-23,5552.0,2024-01-23,313.88,Completed
23,Customer_23,user_23@example.com,South,2023-01-23,5789.0,2024-02-02,68.43,Shipped
23,Customer_23,user_23@example.com,South,2023-01-23,5931.0,2024-02-08,105.49,Completed
23,Customer_23,user_23@example.com,South,2023-01-23,6636.0,2024-03-09,337.58,Cancelled
23,Customer_23,user_23@example.com,South,2023-01-23,8060.0,2024-05-07,348.14,Shipped
23,Customer_23,user_23@example.com,South,2023-01-23,8134.0,2024-05-10,102.25,Completed
24,Customer_24,user_24@example.com,West,2023-01-24,8527.0,2024-05-26,426.04,Pending
25,Customer_25,user_25@example.com,West,2023-01-25,5226.0,2024-01-10,35.94,Cancelled
25,Customer_25,user_25@example.com,West,2023-01-25,5760.0,2024-02-01,211.96,Completed
25,Customer_25,user_25@example.com,West,2023-01-25,6963.0,2024-03-22,44.85,Pending
25,Customer_25,user_25@example.com,West,2023-01-25,8486.0,2024-05-25,243.12,Completed
25,Customer_25,user_25@example.com,West,2023-01-25,8638.0,2024-05-31,363.82,Completed
25,Customer_25,user_25@example.com,West,2023-01-25,8772.0,2024-06-06,96.43,Pending
25,Customer_25,user_25@example.com,West,2023-01-25,9507.0,2024-07-06,147.25,Shipped
26,Customer_26,user_26@example.com,South,2023-01-26,6437.0,2024-02-29,299.31,Pending
26,Customer_26,user_26@example.com,South,2023-01-26,6991.0,2024-03-23,65.81,Shipped
26,Customer_26,user_26@example.com,South,2023-01-26,7719.0,2024-04-23,262.71,Pending
26,Customer_26,user_26@example.com,South,2023-01-26,8198.0,2024-05-13,132.99,Cancelled
26,Customer_26,user_26@example.com,South,2023-01-26,9569.0,2024-07-09,221.72,Pending
26,Customer_26,user_26@example.com,South,2023-01-26,9873.0,2024-07-22,387.76,Completed
27,Customer_27,user_27@example.com,South,2023-01-27,6056.0,2024-02-13,168.26,Shipped
27,Customer_27,user_27@example.com,South,2023-01-27,6105.0,2024-02-16,24.18,Completed
27,Customer_27,user_27@example.com,South,2023-01-27,9784.0,2024-07-18,257.96,Shipped
28,Customer_28,user_28@example.com,South,2023-01-28,5237.0,2024-01-10,166.68,Shipped
28,Customer_28,user_28@example.com,South,2023-01-28,6224.0,2024-02-20,126.72,Pending
28,Customer_28,user_28@example.com,South,2023-01-28,6785.0,2024-03-15,257.28,Cancelled
28,Customer_28,user_28@example.com,South,2023-01-28,8700.0,2024-06-03,205.04,Pending
28,Customer_28,user_28@example.com,South,2023-01-28,8971.0,2024-06-14,389.4,Shipped
29,Customer_29,user_29@example.com,West,2023-01-29,5232.0,2024-01-10,484.35,Completed
29,Customer_29,user_29@example.com,West,2023-01-29,6995.0,2024-03-24,395.2,Cancelled
29,Customer_29,user_29@example.com,West,2023-01-29,8774.0,2024-06-06,250.25,Shipped
29,Customer_29,user_29@example.com,West,2023-01-29,9378.0,2024-07-01,168.93,Pending
29,Customer_29,user_29@example.com,West,2023-01-29,9665.0,2024-07-13,394.8,Shipped
29,Customer_29,user_29@example.com,West,2023-01-29,9805.0,2024-07-19,496.24,Cancelled
29,Customer_29,user_29@example.com,West,2023-01-29,9890.0,2024-07-22,56.04,Pending
30,Customer_30,user_30@example.com,West,2023-01-30,6530.0,2024-03-04,148.6,Cancelled
30,Customer_30,user_30@example.com,West,2023-01-30,6794.0,2024-03-15,18.98,Cancelled
30,Customer_30,user_30@example.com,West,2023-01-30,8372.0,2024-05-20,192.0,Completed
31,Customer_31,user_31@example.com,North,2023-01-31,5131.0,2024-01-06,413.11,Completed
31,Customer_31,user_31@example.com,North,2023-01-31,5217.0,2024-01-10,30.98,Completed
31,Customer_31,user_31@example.com,North,2023-01-31,6348.0,2024-02-26,66.47,Pending
31,Customer_31,user_31@example.com,North,2023-01-31,7871.0,2024-04-29,206.75,Cancelled
32,Customer_32,user_32@example.com,North,2023-02-01,9219.0,2024-06-24,388.18,Completed
32,Customer_32,user_32@example.com,North,2023-02-01,9812.0,2024-07-19,53.95,Completed
32,Customer_32,user_32@example.com,North,2023-02-01,9887.0,2024-07-22,468.9,Completed
33,Customer_33,user_33@example.com,West,2023-02-02,6333.0,2024-02-25,16.38,Cancelled
33,Customer_33,user_33@example.com,West,2023-02-02,6498.0,2024-03-03,330.64,Cancelled
33,Customer_33,user_33@example.com,West,2023-02-02,7539.0,2024-04-15,159.09,Shipped
34,Customer_34,user_34@example.com,South,2023-02-03,5445.0,2024-01-19,143.05,Pending
34,Customer_34,user_34@example.com,South,2023-02-03,6203.0,2024-02-20,78.0,Shipped
34,Customer_34,user_34@example.com,South,2023-02-03,7003.0,2024-03-24,362.43,Shipped
35,Customer_35,user_35@example.com,South,2023-02-04,6155.0,2024-02-18,300.74,Cancelled
35,Customer_35,user_35@example.com,South,2023-02-04,7565.0,2024-04-16,335.9,Shipped
35,Customer_35,user_35@example.com,South,2023-02-04,8144.0,2024-05-10,304.99,Shipped
35,Customer_35,user_35@example.com,South,2023-02-04,8313.0,2024-05-18,214.3,Shipped
35,Customer_35,user_35@example.com,South,2023-02-04,9584.0,2024-07-09,149.61,Shipped
36,Customer_36,user_36@example.com,North,2023-02-05,6229.0,2024-02-21,213.47,Pending
36,Customer_36,user_36@example.com,North,2023-02-05,7877.0,2024-04-29,334.8,Pending
37,Customer_37,user_37@example.com,West,2023-02-06,8389.0,2024-05-21,448.84,Completed
37,Customer_37,user_37@example.com,West,2023-02-06,9644.0,2024-07-12,466.6,Shipped
38,Customer_38,user_38@example.com,North,2023-02-07,5323.0,2024-01-14,69.83,Pending
38,Customer_38,user_38@example.com,North,2023-02-07,6975.0,2024-03-23,19.06,Pending
38,Customer_38,user_38@example.com,North,2023-02-07,7470.0,2024-04-12,301.26,Shipped
38,Customer_38,user_38@example.com,North,2023-02-07,9945.0,2024-07-25,225.52,Cancelled
39,Customer_39,user_39@example.com,North,2023-02-08,5273.0,2024-01-12,333.26,Cancelled
39,Customer_39,user_39@example.com,North,2023-02-08,5340.0,2024-01-15,383.75,Cancelled
39,Customer_39,user_39@example.com,North,2023-02-08,5359.0,2024-01-15,280.0,Shipped
39,Customer_39,user_39@example.com,North,2023-02-08,6855.0,2024-03-18,367.44,Pending
39,Customer_39,user_39@example.com,North,2023-02-08,7204.0,2024-04-01,264.55,Completed
39,Customer_39,user_39@example.com,North,2023-02-08,7495.0,2024-04-13,359.01,Cancelled
39,Customer_39,user_39@example.com,North,2023-02-08,7638.0,2024-04-19,102.03,Shipped
39,Customer_39,user_39@example.com,North,2023-02-08,7785.0,2024-04-26,247.11,Pending
39,Customer_39,user_39@example.com,North,2023-02-08,8152.0,2024-05-11,307.99,Cancelled
39,Customer_39,user_39@example.com,North,2023-02-08,8469.0,2024-05-24,499.16,Pending
39,Customer_39,user_39@example.com,North,2023-02-08,9016.0,2024-06-16,117.13,Completed
40,Customer_40,user_40@example.com,East,2023-02-09,5263.0,2024-01-11,457.12,Cancelled
40,Customer_40,user_40@example.com,East,2023-02-09,6662.0,2024-03-10,484.79,Shipped
40,Customer_40,user_40@example.com,East,2023-02-09,7374.0,2024-04-08,422.91,Cancelled
40,Customer_40,user_40@example.com,East,2023-02-09,8184.0,2024-05-12,354.28,Shipped
40,Customer_40,user_40@example.com,East,2023-02-09,8275.0,2024-05-16,435.87,Pending
40,Customer_40,user_40@example.com,East,2023-02-09,8575.0,2024-05-28,181.67,Cancelled
40,Customer_40,user_40@example.com,East,2023-02-09,9048.0,2024-06-17,274.77,Shipped
41,Customer_41,user_41@example.com,East,2023-02-10,5470.0,2024-01-20,109.6,Cancelled
41,Customer_41,user_41@example.com,East,2023-02-10,6322.0,2024-02-25,24.57,Shipped
41,Customer_41,user_41@example.com,East,2023-02-10,7551.0,2024-04-16,419.55,Shipped
41,Customer_41,user_41@example.com,East,2023-02-10,7567.0,2024-04-16,142.59,Cancelled
41,Customer_41,user_41@example.com,East,2023-02-10,7963.0,2024-05-03,135.85,Pending
41,Customer_41,user_41@example.com,East,2023-02-10,9194.0,2024-06-23,146.9,Completed
41,Customer_41,user_41@example.com,East,2023-02-10,9935.0,2024-07-24,338.6,Pending
41,Customer_41,user_41@example.com,East,2023-02-10,9942.0,2024-07-24,483.97,Pending
42,Customer_42,user_42@example.com,East,2023-02-11,6120.0,2024-02-16,159.37,Pending
42,Customer_42,user_42@example.com,East,2023-02-11,6171.0,2024-02-18,273.74,Pending
42,Customer_42,user_42@example.com,East,2023-02-11,7574.0,2024-04-17,361.39,Pending
42,Customer_42,user_42@example.com,East,2023-02-11,8523.0,2024-05-26,256.11,Cancelled
43,Customer_43,user_43@example.com,South,2023-02-12,5713.0,2024-01-30,194.99,Completed
43,Customer_43,user_43@example.com,South,2023-02-12,5775.0,2024-02-02,187.55,Pending
43,Customer_43,user_43@example.com,South,2023-02-12,6138.0,2024-02-17,45.29,Cancelled
43,Customer_43,user_43@example.com,South,2023-02-12,8079.0,2024-05-08,80.38,Pending
43,Customer_43,user_43@example.com,South,2023-02-12,8221.0,2024-05-14,67.31,Pending
43,Customer_43,user_43@example.com,South,2023-02-12,9234.0,2024-06-25,37.33,Completed
43,Customer_43,user_43@example.com,South,2023-02-12,9281.0,2024-06-27,394.31,Cancelled
44,Customer_44,user_44@example.com,West,2023-02-13,6481.0,2024-03-02,62.56,Pending
44,Customer_44,user_44@example.com,West,2023-02-13,6816.0,2024-03-16,206.41,Pending
44,Customer_44,user_44@example.com,West,2023-02-13,8069.0,2024-05-07,315.65,Cancelled
44,Customer_44,user_44@example.com,West,2023-02-13,8658.0,2024-06-01,434.41,Completed
44,Customer_44,user_44@example.com,West,2023-02-13,9692.0,2024-07-14,177.73,Pending
45,Customer_45,user_45@example.com,West,2023-02-14,6873.0,2024-03-19,92.76,Pending
45,Customer_45,user_45@example.com,West,2023-02-14,9555.0,2024-07-08,231.44,Cancelled
46,Customer_46,user_46@example.com,West,2023-02-15,6006.0,2024-02-11,311.27,Completed
46,Customer_46,user_46@example.com,West,2023-02-15,6749.0,2024-03-13,383.13,Completed
46,Customer_46,user_46@example.com,West,2023-02-15,6924.0,2024-03-21,261.97,Shipped
46,Customer_46,user_46@example.com,West,2023-02-15,9296.0,2024-06-27,256.78,Pending
47,Customer_47,user_47@example.com,West,2023-02-16,5628.0,2024-01-27,307.74,Shipped
47,Customer_47,user_47@example.com,West,2023-02-16,6036.0,2024-02-13,247.14,Completed
47,Customer_47,user_47@example.com,West,2023-02-16,6819.0,2024-03-16,329.54,Pending
47,Customer_47,user_47@example.com,West,2023-02-16,6981.0,2024-03-23,331.52,Completed
47,Customer_47,user_47@example.com,West,2023-02-16,7511.0,2024-04-14,42.51,Shipped
47,Customer_47,user_47@example.com,West,2023-02-16,7663.0,2024-04-20,482.51,Completed
47,Customer_47,user_47@example.com,West,2023-02-16,8230.0,2024-05-14,161.76,Pending
47,Customer_47,user_47@example.com,West,2023-02-16,9922.0,2024-07-24,220.17,Shipped
48,Customer_48,user_48@example.com,East,2023-02-17,6791.0,2024-03-15,477.36,Cancelled
48,Customer_48,user_48@example.com,East,2023-02-17,8149.0,2024-05-11,286.7,Completed
49,Customer_49,user_49@example.com,South,2023-02-18,5462.0,2024-01-20,294.44,Shipped
49,Customer_49,user_49@example.com,South,2023-02-18,6551.0,2024-03-05,376.76,Pending
49,Customer_49,user_49@example.com,South,2023-02-18,7353.0,2024-04-08,273.37,Cancelled
49,Customer_49,user_49@example.com,South,2023-02-18,7650.0,2024-04-20,148.9,Cancelled
49,Customer_49,user_49@example.com,South,2023-02-18,8022.0,2024-05-05,119.5,Completed
49,Customer_49,user_49@example.com,South,2023-02-18,8175.0,2024-05-12,160.3,Pending
49,Customer_49,user_49@example.com,South,2023-02-18,9005.0,2024-06-15,495.28,Cancelled
50,Customer_50,user_50@example.com,South,2023-02-19,6656.0,2024-03-09,67.28,Pending
50,Customer_50,user_50@example.com,South,2023-02-19,7051.0,2024-03-26,371.47,Cancelled
50,Customer_50,user_50@example.com,South,2023-02-19,7335.0,2024-04-07,439.48,Shipped
50,Customer_50,user_50@example.com,South,2023-02-19,9619.0,2024-07-11,136.09,Completed
51,Customer_51,user_51@example.com,East,2023-02-20,5833.0,2024-02-04,63.49,Cancelled
51,Customer_51,user_51@example.com,East,2023-02-20,6499.0,2024-03-03,484.41,Completed
51,Customer_51,user_51@example.com,East,2023-02-20,7150.0,2024-03-30,305.34,Pending
51,Customer_51,user_51@example.com,East,2023-02-20,7741.0,2024-04-24,89.0,Cancelled
51,Customer_51,user_51@example.com,East,2023-02-20,9391.0,2024-07-01,208.92,Shipped
52,Customer_52,user_52@example.com,South,2023-02-21,9528.0,2024-07-07,76.46,Pending
53,Customer_53,user_53@example.com,East,2023-02-22,5227.0,2024-01-10,165.16,Shipped
53,Customer_53,user_53@example.com,East,2023-02-22,6409.0,2024-02-28,31.32,Cancelled
53,Customer_53,user_53@example.com,East,2023-02-22,8206.0,2024-05-13,178.45,Completed
53,Customer_53,user_53@example.com,East,2023-02-22,8222.0,2024-05-14,330.37,Shipped
53,Customer_53,user_53@example.com,East,2023-02-22,9533.0,2024-07-07,485.72,Completed
53,Customer_53,user_53@example.com,East,2023-02-22,9684.0,2024-07-14,423.36,Shipped
54,Customer_54,user_54@example.com,West,2023-02-23,5123.0,2024-01-06,404.07,Pending
54,Customer_54,user_54@example.com,West,2023-02-23,5440.0,2024-01-19,247.81,Pending
54,Customer_54,user_54@example.com,West,2023-02-23,5811.0,2024-02-03,144.45,Shipped
54,Customer_54,user_54@example.com,West,2023-02-23,6729.0,2024-03-13,47.15,Shipped
54,Customer_54,user_54@example.com,West,2023-02-23,9044.0,2024-06-17,406.35,Pending
55,Customer_55,user_55@example.com,East,2023-02-24,5578.0,2024-01-25,423.55,Shipped
55,Customer_55,user_55@example.com,East,2023-02-24,5897.0,2024-02-07,491.55,Shipped
55,Customer_55,user_55@example.com,East,2023-02-24,7084.0,2024-03-27,97.51,Completed
55,Customer_55,user_55@example.com,East,2023-02-24,7659.0,2024-04-20,489.78,Completed
55,Customer_55,user_55@example.com,East,2023-02-24,8640.0,2024-05-31,325.19,Shipped
55,Customer_55,user_55@example.com,East,2023-02-24,8875.0,2024-06-10,379.78,Shipped
56,Customer_56,user_56@example.com,West,2023-02-25,5401.0,2024-01-17,231.13,Shipped
56,Customer_56,user_56@example.com,West,2023-02-25,7510.0,2024-04-14,462.47,Completed
56,Customer_56,user_56@example.com,West,2023-02-25,8064.0,2024-05-07,491.07,Shipped
57,Customer_57,user_57@example.com,West,2023-02-26,5095.0,2024-01-04,467.54,Shipped
57,Customer_57,user_57@example.com,West,2023-02-26,5478.0,2024-01-20,74.62,Completed
57,Customer_57,user_57@example.com,West,2023-02-26,9119.0,2024-06-20,78.4,Cancelled
58,Customer_58,user_58@example.com,North,2023-02-27,6092.0,2024-02-15,385.2,Pending
58,Customer_58,user_58@example.com,North,2023-02-27,6810.0,2024-03-16,86.97,Pending
58,Customer_58,user_58@example.com,North,2023-02-27,7427.0,2024-04-11,339.22,Pending
59,Customer_59,user_59@example.com,East,2023-02-28,5160.0,2024-01-07,314.19,Cancelled
59,Customer_59,user_59@example.com,East,2023-02-28,5258.0,2024-01-11,386.34,Shipped
59,Customer_59,user_59@example.com,East,2023-02-28,5480.0,2024-01-20,342.63,Completed
59,Customer_59,user_59@example.com,East,2023-02-28,5782.0,2024-02-02,392.82,Cancelled
59,Customer_59,user_59@example.com,East,2023-02-28,7777.0,2024-04-25,93.68,Shipped
59,Customer_59,user_59@example.com,East,2023-02-28,8181.0,2024-05-12,326.73,Completed
59,Customer_59,user_59@example.com,East,2023-02-28,8572.0,2024-05-28,414.03,Completed
59,Customer_59,user_59@example.com,East,2023-02-28,9804.0,2024-07-19,377.85,Completed
60,Customer_60,user_60@example.com,North,2023-03-01,5006.0,2024-01-01,174.37,Shipped
60,Customer_60,user_60@example.com,North,2023-03-01,7772.0,2024-04-25,398.97,Pending
60,Customer_60,user_60@example.com,North,2023-03-01,8942.0,2024-06-13,391.65,Completed
60,Customer_60,user_60@example.com,North,2023-03-01,9133.0,2024-06-21,460.0,Pending
